"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1988-Q2","Q2-1988","PC","Percentage","0","Units",,,9.09,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1988-Q3","Q3-1988","PC","Percentage","0","Units",,,9.9325,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1988-Q4","Q4-1988","PC","Percentage","0","Units",,,10.8,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1989-Q1","Q1-1989","PC","Percentage","0","Units",,,11.68667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1989-Q2","Q2-1989","PC","Percentage","0","Units",,,12.3965,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1989-Q3","Q3-1989","PC","Percentage","0","Units",,,12.2815,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1989-Q4","Q4-1989","PC","Percentage","0","Units",,,12.34233,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","Units",,,12.81467,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","Units",,,13.6975,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","Units",,,13.22867,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","Units",,,12.34433,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","Units",,,10.6145,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","Units",,,9.246,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units",,,8.690833,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units",,,7.8895,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,7.3675,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,6.589334,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,5.2615,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,7.49,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,6.3325,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,5.16,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,4.522,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,4.397333,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,3.961167,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,6.188833,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,5.895,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,5.905833,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,8.090261,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,7.585837,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,6.646773,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,6.200326,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,5.328146,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,4.888887,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,4.359615,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,3.219606,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,3.162076,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,3.349199,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,3.598828,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,4.120475,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,4.834498,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,4.978304,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,5.319113,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,5.141698,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,5.031797,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,4.715874,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,4.849365,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,5.063397,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,5.326178,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,5.765136,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,5.874242,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,5.828371,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,5.137349,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,4.489311,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,3.954969,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,2.432831,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,2.12353,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,2.600879,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,2.912374,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,2.85797,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,2.997635,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,3.280159,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,2.859174,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,2.720714,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,2.33022,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,2.079297,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,2.221111,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,2.616905,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,2.590803,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,2.584711,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,2.763667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,3.287905,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,3.774147,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,4.266332,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,4.347864,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,4.320196,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,4.342515,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,4.416053,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,4.915582,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,4.826312,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,3.883121,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,3.261716,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,3.404556,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,2.813079,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,1.294276,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,0.6981984,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,0.4007439,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,0.3820714,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,0.3804806,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,0.60507,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,0.95,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,1.167889,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,1.184111,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,1.180229,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,1.157273,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,1.155675,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,1.156948,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,1.162499,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,1.16,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,1.16,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,1.16,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,1.160667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,1.168424,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,1.168606,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,1.17,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,1.173968,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,1.17,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,1.177945,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.9676031,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.8920635,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.6674531,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.7634683,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.7985,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.8335282,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.8138174,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.8196667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.8649584,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.8231738,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,1.214212,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,1.343083,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,1.565604,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.646349,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,1.837885,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,2.112573,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,1.997995,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,1.859268,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,1.83757,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,1.86641,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,1.661108,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,0.3781103,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,0.2633549,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,0.239247,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,0.1878607,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,0.1833598,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,0.2124057,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,0.253356,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,0.6513047,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,1.79196,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,3.401419,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,4.387303,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,4.742763,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,4.869803,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units",,,5.224765,,
"IR3TIB","Short-term interest rates, Per cent per annum","CAN","Canada","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units",,,5.248504,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1974-Q1","Q1-1974","PC","Percentage","0","Units",,,8.71,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1974-Q2","Q2-1974","PC","Percentage","0","Units",,,9.18,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1974-Q3","Q3-1974","PC","Percentage","0","Units",,,11.21,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1974-Q4","Q4-1974","PC","Percentage","0","Units",,,12.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1975-Q1","Q1-1975","PC","Percentage","0","Units",,,10.21,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1975-Q2","Q2-1975","PC","Percentage","0","Units",,,8.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1975-Q3","Q3-1975","PC","Percentage","0","Units",,,7.253334,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1975-Q4","Q4-1975","PC","Percentage","0","Units",,,7.186666,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1976-Q1","Q1-1976","PC","Percentage","0","Units",,,7.293334,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1976-Q2","Q2-1976","PC","Percentage","0","Units",,,7.71,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1976-Q3","Q3-1976","PC","Percentage","0","Units",,,8.866667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1976-Q4","Q4-1976","PC","Percentage","0","Units",,,9.753333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1977-Q1","Q1-1977","PC","Percentage","0","Units",,,13.37667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1977-Q2","Q2-1977","PC","Percentage","0","Units",,,14.21,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1977-Q3","Q3-1977","PC","Percentage","0","Units",,,14.72667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1977-Q4","Q4-1977","PC","Percentage","0","Units",,,12.46,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1978-Q1","Q1-1978","PC","Percentage","0","Units",,,11.92,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1978-Q2","Q2-1978","PC","Percentage","0","Units",,,10.91667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1978-Q3","Q3-1978","PC","Percentage","0","Units",,,10.15,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1978-Q4","Q4-1978","PC","Percentage","0","Units",,,10.91667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1979-Q1","Q1-1979","PC","Percentage","0","Units",,,12.79,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1979-Q2","Q2-1979","PC","Percentage","0","Units",,,14.41667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1979-Q3","Q3-1979","PC","Percentage","0","Units",,,15.10333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1979-Q4","Q4-1979","PC","Percentage","0","Units",,,16.19667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1980-Q1","Q1-1980","PC","Percentage","0","Units",,,15.73,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1980-Q2","Q2-1980","PC","Percentage","0","Units",,,14.14,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1980-Q3","Q3-1980","PC","Percentage","0","Units",,,13.49667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1980-Q4","Q4-1980","PC","Percentage","0","Units",,,14.1,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1981-Q1","Q1-1981","PC","Percentage","0","Units",,,14.72333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1981-Q2","Q2-1981","PC","Percentage","0","Units",,,14.49,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1981-Q3","Q3-1981","PC","Percentage","0","Units",,,15.65,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1981-Q4","Q4-1981","PC","Percentage","0","Units",,,16.16667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1982-Q1","Q1-1982","PC","Percentage","0","Units",,,17.16333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NZL","New Zealand","Q","Quarterly","1982-Q2","Q2-1982","PC","Percentage","0","Units",,,17.08667,,
